datetime,tclw,tciw,sp,r,tcc,10u,10v,2t,ssrd,strd,tsr,tp,power
2012-05-01 00:00:00,0.0,0.076332092,94903.75,74.35014343,0.975219727,0.656505585,-1.812913895,284.95532230000003,12172344.0,24972096.0,14531430.0,0.0,0.38372469600000003
2012-05-01 01:00:00,0.0,0.015024271,94882.625,70.16134644,0.972819746,1.200503349,-2.047287941,286.2768555,1765240.0,1082485.0,2021993.0,0.0,0.534595142
2012-05-01 02:00:00,0.0,0.013011355,94786.5,61.94204712,0.9987892509999999,1.567842484,-2.2353048319999997,287.949707,3842504.0,2169848.0,4331563.0,0.0,0.5576518220000001
2012-05-01 03:00:00,0.0,0.033111501,94707.6875,56.37202454,0.9936218259999999,1.967565536,-2.376606941,289.1472168,5950683.0,3258010.0,6679566.0,0.0,0.749959514
2012-05-01 04:00:00,0.0,0.016714096,94638.125,54.340011600000004,0.863983154,1.868955612,-2.573744774,289.49023439999996,7622560.0,4360698.0,8629135.0,0.0,0.486497976
2012-05-01 05:00:00,0.0,0.002172522,94620.0,53.729080200000006,0.852433205,1.527588844,-2.711075783,289.4619141,9002432.0,5433003.0,10241539.0,0.0,0.38410931200000004
2012-05-01 06:00:00,0.0,0.001874924,94622.375,55.28759766,0.557525635,0.9809484479999999,-2.504714012,288.9975586,10026435.0,6475111.0,11451601.0,0.0,0.41263157899999997
2012-05-01 07:00:00,0.0,0.009251595,94641.9375,63.49111938,0.6918029790000001,0.43788719200000004,-1.9146661759999999,286.0932617,10401846.0,7486351.0,11953576.0,0.0,0.23309716600000002
2012-05-01 08:00:00,0.0,0.011039257,94685.6875,70.49812317,0.661911011,0.9046058659999999,-2.243528366,283.5771484,10411466.0,8522358.0,11972310.0,0.0,0.002935223
2012-05-01 09:00:00,8.96e-05,0.005963326,94739.25,75.98519897,0.54506278,1.537454605,-2.139036179,282.19335939999996,10411466.0,9539857.0,11972310.0,0.0,0.0
2012-05-01 10:00:00,0.000259399,0.002075195,94776.5,79.22354126,0.37391632799999996,2.0002450940000003,-1.3430891040000001,281.9423828,10411466.0,10538951.0,11972404.0,0.0,0.0
2012-05-01 11:00:00,0.0008955,0.000279427,94817.75,81.60002136,0.23425293,2.223023415,-0.17891502399999998,282.21655269999997,10411466.0,11531629.0,11972404.0,0.0,0.0
2012-05-01 12:00:00,0.0007543560000000001,0.0011358260000000002,94817.0625,83.68669128,0.540588379,2.100986481,0.42949008899999996,281.9609375,10411458.0,12516706.0,11972404.0,0.0,0.0
2012-05-01 13:00:00,0.00024414099999999997,0.001181602,94783.0625,85.120224,0.22781372100000002,1.7211589809999999,0.5414524079999999,281.967041,10411458.0,13514019.0,11972404.0,0.0,0.0
2012-05-01 14:00:00,0.0,0.001188278,94737.0625,85.73287964,0.296478272,0.7208786009999999,0.382268906,281.6416016,10411458.0,14502513.0,11972404.0,0.0,0.0
2012-05-01 15:00:00,0.0,0.0006875989999999999,94685.5625,85.71559143,0.153244019,0.24444198600000003,0.011059761000000001,281.3625488,10411458.0,15497732.0,11972404.0,0.0,0.0
2012-05-01 16:00:00,0.0,5.15e-05,94645.8125,85.8874054,0.004211426,0.137773514,0.415138245,281.0205078,10411458.0,16476408.0,11972404.0,0.0,0.0
2012-05-01 17:00:00,0.0,0.0,94614.5625,87.00494385,0.0,0.38932132700000005,0.566789627,280.61938480000003,10411458.0,17448160.0,11972404.0,0.0,0.0
2012-05-01 18:00:00,9.159999999999999e-05,1.53e-05,94569.5625,87.60017395,0.007247925,0.4453125,0.633476257,280.32836910000003,10411458.0,18423232.0,11972404.0,0.0,0.0
2012-05-01 19:00:00,0.000305176,0.000398636,94562.75,87.5291748,0.076568604,0.38274574299999997,0.463823319,280.2062988,10411458.0,19402928.0,11972404.0,0.0,0.0
2012-05-01 20:00:00,0.000785828,0.002634048,94578.5,87.3177948,0.205078125,0.148961067,0.401637077,280.2490234,10411458.0,20398720.0,11972404.0,0.0,0.0
2012-05-01 21:00:00,0.0030975340000000003,0.001811981,94584.125,87.70637512,0.43310546899999997,0.2019701,0.340291977,280.3920898,10419318.0,21405968.0,11987785.0,0.0,0.004615385
2012-05-01 22:00:00,0.011428833000000001,0.003368378,94623.8125,85.57342529,0.7971191409999999,0.434249878,0.222782135,282.104248,10793956.0,22481040.0,12487012.0,0.0,0.082287449
2012-05-01 23:00:00,0.032997131,0.009379476,94631.625,74.56933594,0.898529053,0.416129112,-0.763884544,285.1376953,11728388.0,23564352.0,13630644.0,0.0,0.16291498
2012-05-02 00:00:00,0.057815552,0.025047325,94607.75,70.03382874,0.942819774,1.407672882,-1.7647695540000001,287.0869141,13137112.0,24683904.0,15312846.0,0.0,0.105404858
2012-05-02 01:00:00,0.070739925,0.23140460300000001,94596.8125,78.1774292,1.000004768,2.763067245,-1.738368034,287.154541,1251228.0,1186030.0,1697428.0,0.00017345,0.110991903
2012-05-02 02:00:00,0.173484445,0.337060452,94525.1875,83.29560852,0.999996185,2.979682922,-1.777517319,286.6159668,2024499.0,2419332.0,3077150.0,0.00043726,0.138967611
2012-05-02 03:00:00,0.20721310399999998,0.22426104600000002,94470.4375,88.47775269,0.988461375,2.111075401,-1.7986173630000002,285.9594727,2542009.0,3648242.0,4198399.0,0.000868082,0.117712551
2012-05-02 04:00:00,0.24753713600000002,0.078107476,94426.1875,90.45973206,1.000005722,1.970783234,-2.03925705,285.73803710000004,3060046.0,4896242.0,5311345.0,0.001390457,0.10852226699999999
2012-05-02 05:00:00,0.137310922,0.02112757,94375.375,91.32780457,0.923377276,1.284806252,-1.632322311,285.265625,3324833.0,6147589.0,6046027.0,0.001627684,0.057105262999999996
2012-05-02 06:00:00,0.11776918199999999,0.00720796,94372.125,90.57545471,0.929446697,1.129266739,-1.77001667,285.4519043,3670992.0,7411833.0,6704333.0,0.001675844,0.054210525999999995
2012-05-02 07:00:00,0.147745729,0.006442964,94388.375,91.31079102,0.963729382,0.9278526309999999,-1.130046844,284.5698242,3775561.0,8662600.0,6976753.0,0.0016918179999999999,0.017874493999999998
2012-05-02 08:00:00,0.137084961,0.011708699,94396.5625,92.93963623,0.848527312,0.876203537,-1.171646118,283.73242189999996,3779258.0,9901712.0,6989723.0,0.0017366410000000001,6.07e-05
2012-05-02 09:00:00,0.13128250800000002,0.018232346,94436.125,95.06645203,0.7490302320000001,0.893898964,-1.25082016,283.82739260000005,3779258.0,11177970.0,6989723.0,0.001826286,0.0
2012-05-02 10:00:00,0.21540284199999998,0.024782181,94441.875,96.4143219,0.8944782020000001,0.7697315220000001,-1.550211906,283.24584960000004,3779258.0,12352385.0,6989610.0,0.002093315,0.0
2012-05-02 11:00:00,0.125642955,0.018808365,94438.0,97.36236572,0.88772583,0.735652924,-1.4292936330000001,283.4626465,3779162.0,13637792.0,6989610.0,0.00241518,0.0
2012-05-02 12:00:00,0.070157528,0.020616531,94412.875,98.25267029,0.9649508,0.363808632,-1.280724525,282.99194339999997,3779162.0,14856997.0,6989610.0,0.002629757,0.0
2012-05-02 13:00:00,0.08050537099999999,0.001276016,94371.0,98.73083496,0.9565124509999999,0.519830704,-1.2097005840000001,283.1435547,3779162.0,16135694.0,6989610.0,0.0026477,0.0
2012-05-02 14:00:00,0.081115723,0.0,94331.0,98.47338867,0.9821777340000001,0.739572525,-1.088845253,282.8972168,3779162.0,17371152.0,6989610.0,0.0026595459999999996,0.0
2012-05-02 15:00:00,0.083816528,0.0,94290.875,98.15704346,0.951080322,0.7511377340000001,-0.924759865,283.0283203,3779162.0,18662288.0,6989610.0,0.002673465,0.0
2012-05-02 16:00:00,0.079917908,0.0,94276.125,97.58963013,0.9154357909999999,0.7147312159999999,-0.957901955,282.69946289999996,3779162.0,19906944.0,6989610.0,0.002690807,0.0
2012-05-02 17:00:00,0.082870483,0.0,94254.0,96.97775269,0.877075195,0.9985628129999999,-1.260962486,282.5905762,3779162.0,21188320.0,6989610.0,0.0027131620000000003,0.0
2012-05-02 18:00:00,0.072685242,0.0,94239.6875,96.69430542,0.809020996,1.273954391,-1.384143829,282.1606445,3779162.0,22455088.0,6989610.0,0.0027347459999999997,0.0
2012-05-02 19:00:00,0.076927185,0.0,94259.1875,96.51834106,0.784057617,1.38849926,-1.284404755,281.5187988,3779162.0,23678048.0,6989610.0,0.0027566970000000002,0.0
2012-05-02 20:00:00,0.080314636,0.0,94293.25,95.98257446,0.8671875,1.325258255,-1.273197174,280.91210939999996,3779162.0,24867280.0,6989610.0,0.0027801609999999997,0.0
2012-05-02 21:00:00,0.08661651599999999,0.0,94336.0625,94.54260254,0.8961791990000001,1.423951149,-1.379302025,280.5195312,3783112.0,26056656.0,7000552.0,0.0028058109999999996,8.1e-05
2012-05-02 22:00:00,0.059555054,0.0,94389.9375,89.52546692,0.864532471,1.739146233,-1.381053925,280.4423828,3993240.0,27186400.0,7352794.0,0.002823511,0.018380567
2012-05-02 23:00:00,0.03994751,0.0,94425.0625,85.03271484,0.73123169,1.723801613,-1.400597572,280.7773438,4494442.0,28367408.0,8123473.0,0.0028332879999999998,0.081680162
2012-05-03 00:00:00,0.01574707,0.0,94401.4375,75.2077179,0.48062133799999995,1.656702995,-1.606784821,281.7260742,5627850.0,29525360.0,9525875.0,0.002837518,0.32145749
2012-05-03 01:00:00,0.013120651,0.0,94345.875,69.53848267,0.43148803700000005,1.44653511,-1.638894081,283.4421387,1293010.0,1193783.0,1661189.0,0.0,0.63534413
